cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
15 1 688 0 0 0 0 0 1.0093 0 0.9967 -0.2048 0.2091 0.2325 0.8215 0.8657 -0.2208 0.4622 0.5819 2.7652 -0.0085 0.0085 0.1987 0 0
15 2 753 0 0 0 0 0 1.0034 0 0.9954 7e-04 0.0851 0.1054 0.6041 0.8866 0.0234 0.4208 0.5282 2.6774 -0.0059 0.0059 0.1839 0 0
15 3 694 0 0 0 0 0 1.0043 0 0.9969 -0.1536 0.1586 0.1809 0.6949 0.8986 -0.1414 0.4239 0.5327 2.5061 -0.0036 0.0036 0.1913 0 0
15 4 685 0 0 0 0 0 1.0035 0 0.9962 0.024 0.0735 0.0909 0.5971 0.8812 0.0533 0.4285 0.5279 2.5624 -0.0892 0.0892 0.2126 0 0
15 5 664 0 0 0 0 0 1.0033 0 0.9962 -0.0949 0.138 0.1612 0.7779 0.8603 -0.1073 0.4565 0.5665 2.7947 -0.0422 0.0422 0.217 0 0
15 6 695 0 0 0 0 0 1.0017 0 0.9972 0.0155 0.0801 0.103 0.8584 0.8729 0.026 0.4322 0.5413 2.6853 -0.0185 0.0185 0.1903 0 0
15 7 679 0 0 0 0 0 1.006 0 0.9974 0.1193 0.1265 0.1526 0.6567 0.8887 0.064 0.4056 0.5202 2.7588 -0.0349 0.0349 0.1951 0 0
15 8 712 0 0 0 0 0 1.009 0 0.9967 -0.0069 0.1002 0.1245 0.8193 0.8753 0.0045 0.4359 0.5577 2.7921 0.0095 0.0095 0.1825 0 0
15 9 697 0 0 0 1 0 1.0028 0 0.9969 -0.0699 0.0856 0.1104 0.6432 0.8916 -0.0652 0.4106 0.5176 2.7289 -0.0247 0.0247 0.1976 0 1
15 10 862 0 0 0 0 0 1.0071 0 0.9953 0.2685 0.2685 0.2937 0.684 0.8971 0.2262 0.4828 0.6017 2.9819 0.0706 0.0706 0.1743 0 0
15 11 734 0 0 0 1 0 1.0123 1 0.9924 -0.0099 0.1041 0.1276 0.657 0.8821 -0.0599 0.4495 0.5622 2.8405 0.0034 0.0034 0.1912 1 1
15 12 668 0 0 0 0 0 1.0053 0 0.9949 -0.1221 0.151 0.1793 0.7517 0.8738 -0.0743 0.4174 0.5307 2.5302 -0.0731 0.0731 0.2075 0 0
15 13 677 0 0 0 0 0 1.0024 0 0.9935 -0.0387 0.0802 0.1243 0.613 0.8746 -0.0148 0.4118 0.524 2.8078 -0.0549 0.0549 0.197 0 0
15 14 670 0 0 0 0 0 1.0063 0 0.9947 -0.2047 0.2047 0.2451 0.7328 0.8687 -0.1434 0.4792 0.594 2.8562 -0.0664 0.0664 0.2059 0 0
15 15 684 0 0 0 0 0 1.0017 0 0.9979 -0.0357 0.0688 0.0832 0.637 0.8986 -0.0407 0.4234 0.5337 2.6983 -0.0785 0.0785 0.2001 0 0
15 16 748 0 0 0 0 0 1.0027 0 0.9964 -0.1342 0.1354 0.1685 0.7533 0.8819 -0.0853 0.4501 0.5687 2.8341 0.0182 0.0182 0.1861 0 0
15 17 901 0 0 0 0 0 1.0093 0 0.9963 -0.1817 0.1888 0.216 0.7726 0.9006 -0.2152 0.4537 0.5678 2.9679 0.1035 0.1035 0.1733 0 0
15 18 723 0 0 0 0 0 1.0034 0 0.996 0.0554 0.102 0.1345 0.7017 0.8859 -0.0091 0.4226 0.5363 2.8329 0.0027 0.0027 0.1925 0 0
15 19 666 0 0 0 1 0 1.0084 0 0.9922 0.051 0.1438 0.1673 0.8352 0.876 -0.0032 0.4361 0.5472 2.8941 -0.0732 0.0732 0.209 0 1
15 20 756 0 0 0 0 0 1.0064 0 0.9971 0.0315 0.0857 0.107 0.6338 0.8962 0.0368 0.4224 0.5406 2.6241 0.0328 0.0328 0.1771 0 0
15 21 815 0 0 0 0 0 1.0028 0 0.9973 0.012 0.0664 0.0897 0.6573 0.8709 0.0339 0.4476 0.5675 2.5781 0.0651 0.0651 0.1758 0 0
15 22 745 0 0 0 1 0 1.0109 2 0.9949 -0.1854 0.1948 0.2223 0.7132 0.8935 -0.1215 0.4299 0.5488 2.9589 0.0394 0.0394 0.1952 1 1
15 23 688 0 0 0 1 0 1.007 0 0.9964 0.1077 0.1542 0.1819 0.8144 0.8784 0.0892 0.4298 0.5293 2.5743 0.0088 0.0088 0.2089 0 1
15 24 708 0 0 0 0 0 1.01 0 0.9976 -0.0216 0.0683 0.0878 0.6272 0.9059 -0.0057 0.4087 0.5129 2.584 -0.0153 0.0153 0.185 0 0
