cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
2 1 96 38 0 0 5 1 1.0058 0 0.9632 0.586 0.586 0.6215 2.667 0.8762 0.6583 0.7342 0.8791 4.1499 0.2114 0.2114 0.4328 1 1
2 2 48 0 0 0 0 0 1.0019 0 0.9519 -0.0727 0.229 0.3223 1.6767 0.8733 -0.0509 0.4801 0.5846 2.9206 0.0627 0.0627 0.3647 0 0
2 3 36 0 0 0 0 0 1.0095 0 0.9573 -0.2096 0.2987 0.3405 1.6965 0.8599 -0.1216 0.4013 0.5084 2.621 -0.1845 0.1845 0.4651 0 0
2 4 47 0 0 0 0 0 1.0016 0 0.9362 -0.2478 0.3296 0.4575 2.0093 0.8937 -0.0873 0.4477 0.5635 2.8433 0.0573 0.0573 0.411 0 0
2 5 41 0 0 0 0 0 1.0072 0 0.755 0.5063 0.5334 0.7451 2.1536 0.8447 0.3177 0.5119 0.6292 3.1095 -0.1651 0.1651 0.5262 0 0
2 6 33 0 0 0 0 0 1.0054 0 0.982 -0.0392 0.1665 0.1975 1.7706 0.8756 -0.0183 0.4234 0.5368 2.6557 -0.2684 0.2684 0.492 0 0
2 7 82 53 0 0 1 0 1.0102 0 0.7916 0.9698 0.9698 1.2484 3.1529 0.7869 0.6112 0.7502 0.9231 3.8044 0.0985 0.0985 0.5711 1 1
2 8 39 0 0 0 0 0 1.0029 0 0.9706 -0.0074 0.3024 0.3757 2.1012 0.8052 0.0323 0.4952 0.6148 2.7261 -0.064 0.064 0.4154 0 0
2 9 45 1 0 0 0 0 1.0009 0 0.9268 0.2822 0.3987 0.4809 1.7759 0.9091 0.2976 0.4769 0.584 3.163 0.0275 0.0275 0.4066 1 0
2 10 50 0 0 0 0 0 1.003 0 0.9493 0.1615 0.2402 0.2922 1.6563 0.9059 0.2047 0.4298 0.5323 3.0649 0.1084 0.1084 0.3501 0 0
2 11 40 0 0 0 0 0 1.0022 0 0.9761 -0.1048 0.3041 0.362 2.0777 0.8854 0.0097 0.422 0.5386 2.6443 -0.0706 0.0706 0.4293 0 0
2 12 41 0 0 0 0 0 1.002 0 0.9593 0.228 0.3411 0.4119 2.0121 0.8694 0.1925 0.4977 0.6126 2.707 -0.0442 0.0442 0.4218 0 0
2 13 41 1 0 0 0 0 1.0018 0 0.9539 0.0764 0.3023 0.3515 2.2285 0.8783 0.1261 0.4965 0.6063 2.9712 -0.0809 0.0809 0.4754 1 0
2 14 38 0 0 0 0 0 1.002 0 0.9219 -0.0114 0.268 0.4626 2.1262 0.8946 -0.1266 0.493 0.6014 2.9291 -0.1326 0.1326 0.4508 0 0
2 15 47 0 0 0 0 0 1.0025 0 0.884 0.0575 0.304 0.3662 1.4925 0.8748 0.0882 0.4493 0.5726 2.8925 0.0475 0.0475 0.3646 0 0
2 16 46 0 0 0 0 0 1.0022 0 0.8904 0.06 0.2434 0.3422 1.4611 0.9039 -0.0392 0.4252 0.5371 3.0273 0.0804 0.0804 0.3664 0 0
2 17 36 0 0 0 0 0 1.0013 0 0.9451 -0.1118 0.3865 0.54 2.4506 0.8546 -0.011 0.4677 0.5854 2.5513 -0.1282 0.1282 0.4806 0 0
2 18 36 0 0 0 0 0 1.0051 0 0.937 0.2248 0.5173 0.6761 3.0051 0.8414 0.0552 0.4527 0.5572 2.7328 -0.1419 0.1419 0.4737 0 0
2 19 42 0 0 0 0 0 1.0037 0 0.9158 0.0198 0.2619 0.3119 1.9694 0.8504 0.0243 0.4193 0.5282 3.0418 -0.0882 0.0882 0.515 0 0
2 20 51 13 0 0 2 0 1.0159 0 0.8009 0.4398 0.4815 0.6452 2.7207 0.8453 0.323 0.6441 0.7847 3.4238 0.0358 0.0358 0.5241 1 1
2 21 47 0 0 0 0 0 1.0045 0 0.7534 0.5955 0.6548 0.7837 1.5333 0.8975 0.4853 0.5832 0.7059 3.1856 0.0264 0.0264 0.3966 0 0
2 22 45 0 0 0 0 0 1.0023 0 0.9679 -0.4439 0.5083 0.6292 2.124 0.8965 -0.3525 0.5339 0.6745 2.9462 0.0588 0.0588 0.4089 0 0
2 23 46 0 0 0 0 0 1.0027 0 0.8823 -0.3237 0.3529 0.4798 1.6184 0.8923 -0.2606 0.4528 0.5898 2.9313 0.0331 0.0331 0.3802 0 0
2 24 52 4 0 0 0 0 1.008 0 0.7887 -0.3585 0.4222 0.5663 1.8407 0.863 -0.1896 0.4968 0.6239 3.3029 0.0504 0.0504 0.4268 1 0
