cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
8 1 167 0 0 0 0 0 1.0015 0 0.9869 -0.4686 0.4686 0.4997 1.0001 0.8629 -0.4792 0.6185 0.7733 2.968 -0.0276 0.0276 0.3532 0 0
8 2 160 0 0 0 0 0 1.0021 0 0.9959 0.3677 0.3677 0.3887 1.0537 0.8118 0.3666 0.5964 0.7509 2.8737 -0.123 0.123 0.3852 0 0
8 3 171 0 0 0 0 0 1.0026 0 0.9926 -0.0969 0.1262 0.1624 1.0173 0.8557 -0.0432 0.4756 0.5984 2.7252 -0.0455 0.0455 0.3561 0 0
8 4 173 0 0 0 0 0 1.0025 0 0.9924 -0.2938 0.2955 0.327 1.0794 0.8773 -0.2033 0.5038 0.649 2.9148 0.0425 0.0425 0.2974 0 0
8 5 160 0 0 0 0 0 1.0008 0 0.9943 0.0014 0.1531 0.2039 1.0213 0.8408 0.0657 0.4857 0.6126 2.9032 -0.0724 0.0724 0.3785 0 0
8 6 155 0 0 0 0 0 1.0065 0 0.9963 -0.0713 0.1226 0.153 1.1578 0.8504 -0.0989 0.4584 0.5745 2.7908 -0.2032 0.2032 0.3943 0 0
8 7 185 0 0 0 0 0 1.0031 0 0.9871 0.091 0.1859 0.2101 0.9761 0.8902 0.0166 0.4288 0.5384 2.8544 0.0796 0.0796 0.2864 0 0
8 8 156 0 0 0 0 0 1.0018 0 0.9933 -0.1365 0.1679 0.1967 1.0219 0.811 -0.0336 0.5217 0.6521 2.8623 -0.1245 0.1245 0.3993 0 0
8 9 189 0 0 0 0 0 1.0017 0 0.9891 -0.0414 0.1504 0.1859 1.2405 0.8374 0.0279 0.5821 0.7234 2.9468 0.0789 0.0789 0.2807 0 0
8 10 169 0 0 0 0 0 1.0014 0 0.9962 -0.0452 0.1346 0.1695 1.1418 0.8212 -0.0951 0.5241 0.6658 2.9094 -0.0018 0.0018 0.3495 0 0
8 11 192 0 0 0 0 0 1.0031 0 0.9956 -0.0081 0.1126 0.1382 1.1264 0.845 0.0045 0.4805 0.6075 2.8135 0.1217 0.1217 0.2797 0 0
8 12 197 0 0 0 0 0 1.0014 0 0.9889 0.1876 0.2033 0.2457 1.0343 0.8508 0.1248 0.4971 0.6238 3.2133 0.1251 0.1251 0.302 0 0
8 13 169 0 0 0 0 0 1.0008 0 0.9891 -3e-04 0.1528 0.1919 1.0845 0.833 -0.0468 0.5045 0.6418 3.0211 -0.0228 0.0228 0.3354 0 0
8 14 176 0 0 0 0 0 1.0036 0 0.9949 0.1005 0.132 0.1584 1.036 0.8017 0.0625 0.5313 0.6624 2.8138 -0.1151 0.1151 0.3742 0 0
8 15 173 0 0 0 0 0 1.0036 0 0.9843 -0.1817 0.1871 0.2942 1.0264 0.8241 -0.1412 0.5423 0.6721 2.9161 0.0085 0.0085 0.3357 0 0
8 16 186 0 0 0 0 0 1.0035 0 0.9933 0.2625 0.2849 0.3096 1.0905 0.8432 0.2073 0.5292 0.6608 2.9475 0.0633 0.0633 0.3128 0 0
8 17 162 0 0 0 0 0 1.0007 0 0.987 -0.003 0.1856 0.2045 0.9974 0.8244 -0.0449 0.5573 0.7134 2.8767 -0.1044 0.1044 0.4094 0 0
8 18 152 0 0 0 0 0 1.0043 0 0.9879 -0.3624 0.3624 0.3952 1.0977 0.8295 -0.3625 0.5819 0.7116 3.153 -0.1227 0.1227 0.4273 0 0
8 19 161 0 0 0 0 0 1.0042 0 0.9928 0.1605 0.1884 0.2167 1.1214 0.837 0.1495 0.4918 0.6253 2.8552 -0.1054 0.1054 0.357 0 0
8 20 165 0 0 0 0 0 1.0013 0 0.9907 0.1448 0.2087 0.2433 1.2903 0.7864 0.1779 0.5181 0.6291 2.8597 -0.1025 0.1025 0.3758 0 0
8 21 171 0 0 0 0 0 1.0021 0 0.9906 0.0774 0.172 0.2391 1.0038 0.8717 -0.0537 0.5096 0.6225 2.8678 -0.0298 0.0298 0.3329 0 0
8 22 169 0 0 0 0 0 1.0012 0 0.9789 -0.247 0.2755 0.3179 0.9087 0.8781 -0.177 0.4721 0.6108 2.8995 -0.0663 0.0663 0.3355 0 0
8 23 182 0 0 0 0 0 1.001 0 0.9924 -0.0717 0.2309 0.3519 1.8018 0.8225 -0.023 0.5027 0.6359 2.9637 0.0507 0.0507 0.3418 0 0
8 24 173 0 0 0 0 0 1.0019 0 0.9834 -0.1561 0.2106 0.3491 1.2854 0.8632 -0.0927 0.5063 0.6315 2.9771 0.0022 0.0022 0.3448 0 0
