cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
4 1 155 0 0 0 0 0 1.0015 0 0.9971 0.2119 0.22 0.2405 0.8728 0.7687 0.1447 0.5727 0.7227 3.503 -0.009 0.009 0.3197 0 0
4 2 157 0 0 0 0 0 1.0007 0 0.9974 -0.0324 0.0929 0.1154 0.9319 0.7481 -0.0149 0.5836 0.733 3.5836 -0.0092 0.0092 0.2967 0 0
4 3 164 0 0 0 0 0 1.0061 0 0.9978 -0.1753 0.1753 0.1933 0.9766 0.7677 -0.3752 0.6799 0.8405 3.6275 0.1147 0.1147 0.2558 0 0
4 4 137 0 0 0 0 0 1.0022 0 0.9969 -0.0873 0.1252 0.1467 0.7905 0.771 -0.0861 0.5911 0.7371 3.4026 -0.1197 0.1197 0.3278 0 0
4 5 178 0 0 0 0 0 1.0022 0 0.991 0.1646 0.1736 0.2211 0.7347 0.7866 0.1711 0.6088 0.7482 3.3668 0.0471 0.0471 0.2597 0 0
4 6 145 0 0 0 0 0 1.001 0 0.9988 0.2196 0.2196 0.2418 1.0566 0.721 0.186 0.6198 0.7522 3.427 -0.1806 0.1806 0.3714 0 0
4 7 153 0 0 0 0 0 1.0009 0 0.9984 -0.1287 0.1287 0.1408 0.6891 0.8022 -0.1604 0.5675 0.7128 3.4276 -0.0576 0.0576 0.3139 0 0
4 8 149 0 0 0 0 0 1.0017 0 0.9979 -0.1213 0.1239 0.1455 0.6738 0.7803 -0.1349 0.5748 0.7368 3.4019 -0.0891 0.0891 0.333 0 0
4 9 142 0 0 0 0 0 1.0043 0 0.9981 0.1901 0.1901 0.2154 0.7823 0.6799 0.1024 0.5813 0.7398 3.6416 -0.1794 0.1794 0.4069 0 0
4 10 155 0 0 0 0 0 1.0013 0 0.9985 0.0577 0.1003 0.1223 0.8305 0.7342 0.065 0.5757 0.7249 3.4057 -0.0731 0.0731 0.3335 0 0
4 11 154 0 0 0 0 0 1.0015 0 0.9945 -0.2775 0.2881 0.3409 0.7775 0.7497 -0.2487 0.5754 0.7248 3.4361 -0.0788 0.0788 0.3162 0 0
4 12 159 0 0 0 0 0 1.0028 0 0.9891 -0.0611 0.1387 0.1613 0.8562 0.7598 -0.0098 0.5853 0.7416 3.6647 0.0634 0.0634 0.3033 0 0
4 13 147 0 0 0 0 0 1.0007 0 0.9922 -0.0498 0.096 0.1246 0.6486 0.7603 -0.0451 0.5787 0.7416 3.3705 -0.1111 0.1111 0.3308 0 0
4 14 140 0 0 0 0 0 1.0021 0 0.9976 -0.007 0.0849 0.1161 0.6687 0.7195 -0.0842 0.6003 0.7413 3.476 -0.2507 0.2507 0.4387 0 0
4 15 172 0 0 0 0 0 1.003 0 0.9937 0.0218 0.0903 0.1252 0.7638 0.7503 0.0385 0.6131 0.7663 3.5536 0.0017 0.0017 0.3022 0 0
4 16 147 0 0 0 0 0 1.0015 0 0.9949 -0.214 0.227 0.2782 0.8204 0.7392 -0.1113 0.6289 0.7767 3.4968 -0.1142 0.1142 0.3596 0 0
4 17 146 0 0 0 0 0 1.0019 0 0.9988 -0.2296 0.2296 0.2385 0.6763 0.7412 -0.2308 0.5718 0.7309 3.5064 -0.1436 0.1436 0.3596 0 0
4 18 243 0 0 0 0 0 1.0007 0 0.9883 -0.0096 0.1106 0.1303 0.6932 0.7792 0.0645 0.5926 0.7528 3.4209 0.0552 0.0552 0.2703 0 0
4 19 151 0 0 0 0 0 1.0014 0 0.9899 -0.0077 0.1339 0.1573 0.7146 0.7327 -0.0291 0.6346 0.7769 3.3945 -0.109 0.109 0.3799 0 0
4 20 134 0 0 0 0 0 1.0012 0 0.9973 -0.0065 0.0839 0.0905 0.617 0.7825 0.0554 0.6181 0.7635 3.382 -0.1545 0.1545 0.365 0 0
4 21 155 0 0 0 0 0 1.0014 0 0.999 -0.0373 0.0754 0.0982 0.7215 0.7542 -0.1087 0.5931 0.7338 3.3856 -0.1117 0.1117 0.346 0 0
4 22 153 0 0 0 0 0 1.0018 0 0.9932 0.2045 0.2067 0.2441 0.8052 0.7886 0.2173 0.5795 0.7197 3.4344 -0.0055 0.0055 0.3059 0 0
4 23 151 0 0 0 0 0 1.0028 0 0.9973 -0.2231 0.2231 0.2358 0.7027 0.7569 -0.1543 0.5913 0.7548 3.5045 -0.0526 0.0526 0.3293 0 0
4 24 165 0 0 0 0 0 1.0016 0 0.9985 0.1252 0.129 0.1465 0.7527 0.7485 0.0725 0.6034 0.7702 3.4394 0.0019 0.0019 0.3119 0 0
