cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
6 1 114 31 0 0 1 0 1.0072 0 -0.0461 -0.0378 0.2664 0.3523 2.2862 0.9725 0.7235 0.7406 0.7869 5.2002 0.8437 0.6557 0.7851 0.8857 3.2279 0.1829 0.1829 0.5442 1 1
6 2 58 9 0 0 0 0 1.0027 0 0.0592 -0.2982 0.3493 0.4143 1.7132 0.9137 -0.2012 0.8604 1.1751 14.9051 0.7602 -0.2378 0.4968 0.6176 3.0871 -0.0484 0.0484 0.6976 1 0
6 3 56 1 0 0 0 0 1.0026 0 0.3637 0.135 0.2761 0.3754 1.792 0.9231 0.1566 0.3951 0.5049 6.0863 0.8976 -0.1083 0.4623 0.5815 2.7765 -0.0358 0.0358 0.6293 1 0
6 4 104 95 0 0 0 0 1.0142 1 0.553 -0.0634 0.3305 0.3819 2.4065 0.8559 0.2587 1.0307 1.4216 18.3837 0.688 0.6287 0.8269 0.9853 3.9011 0.1422 0.1422 0.7202 1 0
6 5 183 51 0 0 0 0 1.0029 0 0.8988 -0.13 0.1807 0.2061 1.9653 0.9789 -0.2669 0.3401 0.417 5.2054 0.9316 -0.4734 0.5152 0.6577 3.6257 0.239 0.239 0.4415 1 0
6 6 53 0 0 0 0 0 1.002 0 0.4531 0.2898 0.3801 0.5205 2.7609 0.8773 0.5704 0.6445 0.8086 6.545 0.8489 0.5652 0.6188 0.7762 2.7448 -0.1688 0.1688 0.6724 0 0
6 7 111 291 0 0 78 62 1.1516 74 -0.4886 -0.3189 0.3189 0.3761 1.563 0.9405 -0.6453 0.9086 1.2604 28.2439 0.7651 -0.5004 0.7118 0.9157 4.9871 0.2472 0.2472 0.5943 1 1
6 8 51 0 0 0 0 0 1.0018 0 0.7412 0.0182 0.2539 0.2685 1.9265 0.8797 0.1121 0.6659 0.8729 12.1109 0.8467 0.2394 0.6162 0.7366 3.1535 -0.1308 0.1308 0.7033 0 0
6 9 100 19 0 0 0 0 1.0045 0 0.7467 0.1433 0.2468 0.3285 2.0348 0.9496 0.6676 0.6681 0.7959 7.7346 0.9122 0.5379 0.5941 0.7386 3.1438 0.1412 0.1412 0.5281 1 0
6 10 79 39 0 0 2 0 1.0059 0 0.7331 -0.0345 0.3326 0.3617 2.8996 0.8958 -0.5519 0.7496 0.8458 7.1641 0.857 -0.5426 0.6674 0.79 3.4782 0.1095 0.1095 0.625 1 1
6 11 66 13 0 0 1 0 1.0061 0 0.3338 -0.1026 0.2435 0.3145 1.8859 0.9389 -0.0139 0.4033 0.5103 7.8073 0.8288 -0.0846 0.4968 0.613 3.3204 0.0358 0.0358 0.7017 1 1
6 12 55 2 0 0 0 0 1.0037 0 0.4645 0.2273 0.3451 0.39 1.9969 0.9189 0.2235 0.4686 0.6994 14.1539 0.8186 0.0698 0.543 0.6595 2.868 -0.0306 0.0306 0.5753 1 0
6 13 53 3 0 0 0 0 1.0051 0 0.2628 -0.1428 0.4016 0.5141 2.4677 0.9395 -0.0661 0.5194 0.6494 11.5826 0.9056 0.191 0.5151 0.6199 3.1492 -0.1687 0.1687 0.7109 1 0
6 14 66 3 0 0 0 0 1.0012 0 0.9183 0.1639 0.1639 0.2308 2.4573 0.9462 0.0102 0.3237 0.3864 4.5457 0.8878 0.1885 0.4995 0.6195 3.0299 0.0385 0.0385 0.5369 1 0
6 15 78 101 0 0 2 0 1.0226 8 0.7346 -0.083 0.2578 0.2683 2.0353 0.9615 0.0971 0.3623 0.4727 8.9036 0.8818 0.353 0.6046 0.7355 3.0926 0.1412 0.1412 0.6441 1 1
6 16 62 2 0 0 0 0 1.0019 0 0.8106 -0.1701 0.2169 0.2459 1.601 0.9397 0.008 0.6035 0.8781 13.2612 0.8467 0.0213 0.5121 0.6261 3.1376 0.0526 0.0526 0.6025 1 0
6 17 59 32 0 0 1 0 1.0152 2 0.2701 -0.1981 0.2294 0.3388 2.5304 0.9557 -0.0072 1.0069 1.638 20.7285 0.7616 -0.1054 0.4275 0.5283 3.6484 -0.1884 0.1884 1.0818 1 1
6 18 57 0 0 0 1 0 1.0042 0 -0.4416 -0.0633 0.4784 0.5931 2.9365 0.9362 0.3793 0.4665 0.8787 13.4499 0.8422 0.2231 0.4773 0.5906 3.0575 -0.0703 0.0703 0.7267 0 1
6 19 57 3 0 0 0 0 1.0032 0 -0.2079 0.0774 0.2733 0.3345 1.9907 0.9532 0.0548 0.2843 0.3888 5.6977 0.8624 0.0576 0.4912 0.6304 2.9075 -0.045 0.045 0.6177 1 0
